flame,point,x_over_d,kind,r_over_d,F,F_rms,T,T_rms,Y_O2,Y_N2,Y_H2O,Y_CH4,Y_CO,Y_CO2,Y_OH,Y_H2,Y_NO,Y_CO_LIF
F,075,0.75,Yfav,0.14,0.9965,0.0379,314.0,27.0,0.196,0.646,0.00147,0.155,9.43e-05,0.000668,7.97e-08,2.25e-05,1.98e-07,0.000346
F,075,0.75,Yfav,0.28,0.9705,0.0493,378.0,81.0,0.189,0.65,0.0052,0.149,0.00131,0.00447,9.77e-07,0.000103,3.46e-07,0.00143
F,075,0.75,Yfav,0.42,0.9162,0.0709,525.0,146.0,0.174,0.658,0.0146,0.136,0.00488,0.0127,7.87e-06,0.000311,1.03e-06,0.00428
F,075,0.75,Yfav,0.56,0.8058,0.1123,788.0,227.0,0.148,0.671,0.0322,0.11,0.0119,0.0279,2.64e-05,0.000666,2.45e-06,0.0103
F,075,0.75,Yfav,0.69,0.6642,0.1567,1060.0,270.0,0.12,0.688,0.0514,0.078,0.0181,0.0448,0.00016,0.000952,4.17e-06,0.0167
F,075,0.75,Yfav,0.83,0.4673,0.1867,1247.0,274.0,0.11,0.709,0.0628,0.0425,0.0189,0.0562,0.000475,0.000868,5.52e-06,0.0184
F,075,0.75,Yfav,0.97,0.2732,0.1526,1230.0,332.0,0.124,0.73,0.0598,0.0153,0.0125,0.0568,0.000705,0.000503,5.09e-06,0.0129
F,075,0.75,Yfav,1.11,0.1528,0.0969,1061.0,365.0,0.152,0.743,0.0472,0.00366,0.00584,0.0473,0.000533,0.000209,3.85e-06,0.00628
F,075,0.75,Yfav,1.25,0.0907,0.0648,849.0,328.0,0.179,0.75,0.034,0.00089,0.00197,0.0338,0.000235,7.05e-05,2.32e-06,0.00231
F,075,0.75,Yfav,1.39,0.0565,0.0469,676.0,289.0,0.197,0.754,0.0246,0.000165,0.000502,0.0231,8.09e-05,3.05e-05,1.59e-06,0.000773
F,075,0.75,Yfav,1.53,0.0415,0.0343,588.0,229.0,0.206,0.756,0.0199,4.86e-05,3.42e-05,0.0177,2.41e-05,1.9e-05,9.13e-07,0.000291
F,075,0.75,Yfav,1.67,0.0332,0.0295,531.0,200.0,0.211,0.757,0.0173,2.89e-06,0.0,0.0143,1.04e-05,1.47e-05,7.91e-07,0.000189
F,075,0.75,Yfav,1.81,0.025,0.0247,481.0,178.0,0.216,0.758,0.0148,0.0,0.0,0.0109,3.49e-06,1.19e-05,5.11e-07,7.35e-05
F,075,0.75,Yfav,1.94,0.0197,0.0226,441.0,164.0,0.22,0.759,0.0128,0.0,0.0,0.00855,1.84e-06,1.14e-05,3.98e-07,4.75e-05
F,075,0.75,Yfav,2.22,0.013,0.0178,394.0,130.0,0.225,0.759,0.0106,0.0,0.0,0.00567,8.92e-07,1.13e-05,3.88e-07,1.46e-05
F,075,0.75,Yfav,2.5,0.0056,0.0129,338.0,95.0,0.23,0.76,0.00813,4.16e-06,0.0,0.00234,1.77e-07,6.29e-06,2.3e-07,0.0
F,15,15.0,Yave,-0.56,0.6843,0.136,683.0,149.0,0.167,0.682,0.026,0.0945,0.00787,0.0228,1.33e-05,0.000429,2.73e-06,0.00741
F,15,15.0,Yave,-0.28,0.8285,0.1055,521.0,112.0,0.179,0.665,0.0155,0.122,0.00411,0.0135,5.35e-06,0.00027,1.58e-06,0.00436
F,15,15.0,Yave,0.0,0.8956,0.0835,457.0,110.0,0.184,0.658,0.0109,0.135,0.00285,0.00921,9.82e-07,0.000199,1.1e-06,0.00307
F,15,15.0,Yave,0.28,0.8469,0.1006,570.0,149.0,0.173,0.665,0.0177,0.124,0.00551,0.0155,8.67e-06,0.000333,1.8e-06,0.00518
F,15,15.0,Yave,0.56,0.6873,0.1397,837.0,233.0,0.148,0.684,0.0357,0.0899,0.0123,0.0305,5.28e-05,0.000632,3.97e-06,0.0111
F,15,15.0,Yave,0.83,0.5335,0.1548,1076.0,319.0,0.126,0.702,0.0517,0.0582,0.017,0.0445,0.000311,0.000803,6.08e-06,0.016
F,15,15.0,Yave,1.11,0.3717,0.145,1230.0,372.0,0.117,0.72,0.0612,0.0291,0.017,0.0543,0.000746,0.000711,8.02e-06,0.0168
F,15,15.0,Yave,1.39,0.2426,0.1196,1203.0,406.0,0.129,0.734,0.0575,0.012,0.0111,0.0549,0.000865,0.000392,7.85e-06,0.0115
F,15,15.0,Yave,1.67,0.1533,0.0897,1041.0,416.0,0.153,0.744,0.0458,0.00454,0.00597,0.0453,0.000592,0.000169,5.31e-06,0.00611
F,15,15.0,Yave,1.94,0.0965,0.0692,855.0,394.0,0.176,0.75,0.0345,0.00135,0.00285,0.034,0.000295,6.95e-05,3.84e-06,0.00328
F,15,15.0,Yave,2.22,0.0558,0.0523,642.0,323.0,0.199,0.755,0.023,0.000666,0.0011,0.0207,8.73e-05,3.53e-05,2.31e-06,0.00141
F,15,15.0,Yave,2.5,0.0322,0.0392,502.0,247.0,0.213,0.758,0.0159,0.000369,0.000546,0.0121,2.49e-05,2.29e-05,1.25e-06,0.000739
F,15,15.0,Yave,2.78,0.0158,0.0265,403.0,172.0,0.223,0.759,0.0111,0.000122,0.000119,0.00615,6.2e-06,1.38e-05,5.27e-07,0.000355
F,15,15.0,Yave,3.33,0.0002,0.0037,300.0,24.0,0.233,0.761,0.00629,0.0,0.0,0.000161,0.0,5.73e-06,8.96e-08,1.7e-05
F,15,15.0,Yfav,-0.56,0.7021,0.1366,656.0,137.0,0.169,0.68,0.0242,0.0982,0.00719,0.0211,1.2e-05,0.000399,2.5e-06,0.0068
F,15,15.0,Yfav,-0.28,0.8462,0.1005,499.0,106.0,0.181,0.663,0.014,0.126,0.00358,0.0122,3.9e-06,0.000246,1.42e-06,0.00394
F,15,15.0,Yfav,0.0,0.909,0.0751,436.0,97.0,0.186,0.656,0.00942,0.138,0.00233,0.00792,5.28e-07,0.000175,9.62e-07,0.00267
F,15,15.0,Yfav,0.28,0.8674,0.0932,535.0,137.0,0.176,0.662,0.0153,0.128,0.00466,0.0134,6.48e-06,0.000293,1.57e-06,0.00448
F,15,15.0,Yfav,0.56,0.7125,0.1404,782.0,207.0,0.154,0.681,0.0319,0.0958,0.0108,0.0274,3.4e-05,0.000569,3.4e-06,0.00969
F,15,15.0,Yfav,0.83,0.5497,0.1598,997.0,278.0,0.136,0.7,0.0461,0.0636,0.0151,0.0394,0.000187,0.000725,5.03e-06,0.014
F,15,15.0,Yfav,1.11,0.3658,0.1544,1121.0,343.0,0.131,0.721,0.0537,0.0321,0.0147,0.047,0.00048,0.000629,6.46e-06,0.0144
F,15,15.0,Yfav,1.39,0.2181,0.1228,1063.0,378.0,0.147,0.737,0.0484,0.0128,0.00903,0.0451,0.000538,0.000331,5.93e-06,0.00935
F,15,15.0,Yfav,1.67,0.123,0.0845,876.0,373.0,0.173,0.747,0.0362,0.00455,0.00453,0.0341,0.000318,0.000136,3.62e-06,0.00463
F,15,15.0,Yfav,1.94,0.068,0.0587,687.0,334.0,0.195,0.753,0.0256,0.00127,0.00187,0.023,0.000134,5.59e-05,2.41e-06,0.00228
F,15,15.0,Yfav,2.22,0.0367,0.04,522.0,247.0,0.212,0.757,0.017,0.00056,0.000618,0.0131,3.21e-05,2.97e-05,1.41e-06,0.000961
F,15,15.0,Yfav,2.5,0.0202,0.0281,426.0,177.0,0.221,0.759,0.0122,0.000276,0.000288,0.00737,7.31e-06,1.89e-05,7.37e-07,0.000479
F,15,15.0,Yfav,2.78,0.0092,0.0188,359.0,122.0,0.227,0.76,0.00905,7.84e-05,0.0,0.00351,1.98e-06,1.1e-05,3.01e-07,0.000214
F,15,15.0,Yfav,3.33,0.0,0.0032,299.0,21.0,0.233,0.761,0.00622,0.0,0.0,6.72e-05,0.0,5.59e-06,8.63e-08,1.37e-05
F,30,30.0,Yave,-0.83,0.4852,0.1135,1169.0,404.0,0.116,0.707,0.0596,0.0461,0.0224,0.0483,0.00036,0.00112,7.88e-06,0.0214
F,30,30.0,Yave,-0.42,0.5278,0.0991,1125.0,376.0,0.12,0.702,0.056,0.054,0.0212,0.0467,0.000276,0.00113,7.63e-06,0.0205
F,30,30.0,Yave,0.0,0.5479,0.0996,1112.0,362.0,0.121,0.7,0.0554,0.0577,0.0221,0.0448,0.000251,0.00115,7.49e-06,0.0199
F,30,30.0,Yave,0.42,0.5352,0.1045,1238.0,396.0,0.106,0.701,0.065,0.0506,0.0251,0.0522,0.000377,0.00136,1.02e-05,0.0243
F,30,30.0,Yave,0.83,0.4956,0.1135,1401.0,427.0,0.0868,0.706,0.0761,0.039,0.0278,0.0628,0.000743,0.00145,1.29e-05,0.0272
F,30,30.0,Yave,1.25,0.4202,0.1242,1560.0,417.0,0.0718,0.715,0.0855,0.0233,0.0267,0.0755,0.00123,0.0013,1.64e-05,0.0267
F,30,30.0,Yave,1.67,0.3342,0.1171,1658.0,379.0,0.0674,0.725,0.0885,0.00982,0.021,0.0849,0.00171,0.000869,1.83e-05,0.0218
F,30,30.0,Yave,2.08,0.2577,0.1101,1579.0,408.0,0.0852,0.734,0.0802,0.00356,0.0126,0.0811,0.00156,0.000482,1.7e-05,0.0139
F,30,30.0,Yave,2.5,0.1926,0.0929,1405.0,436.0,0.112,0.741,0.0665,0.00105,0.00565,0.0713,0.00113,0.000179,1.37e-05,0.00658
F,30,30.0,Yave,2.92,0.1518,0.0852,1231.0,448.0,0.137,0.745,0.0547,0.000638,0.00322,0.0589,0.000717,8.33e-05,1.13e-05,0.00382
F,30,30.0,Yave,3.33,0.1071,0.0681,992.0,404.0,0.164,0.75,0.0406,0.000564,0.00133,0.0426,0.00028,4.14e-05,7.27e-06,0.00172
F,30,30.0,Yave,3.75,0.0782,0.0624,801.0,382.0,0.183,0.753,0.0309,0.000507,0.000896,0.0313,0.000152,3e-05,3.94e-06,0.00116
F,30,30.0,Yave,4.17,0.0524,0.0453,640.0,297.0,0.199,0.756,0.0227,0.000297,0.000596,0.0213,3.85e-05,2.16e-05,2.8e-06,0.000777
F,30,30.0,Yave,5.0,0.0203,0.0256,428.0,170.0,0.22,0.759,0.0125,0.000175,0.000177,0.00793,1.99e-06,1.63e-05,8.89e-07,0.000369
F,30,30.0,Yave,5.83,0.003,0.0091,314.0,61.0,0.231,0.761,0.00711,2.82e-05,0.0,0.00118,2.98e-08,6.13e-06,3.57e-07,4.87e-05
F,30,30.0,Yfav,-0.83,0.4865,0.1174,1045.0,352.0,0.132,0.707,0.0504,0.0512,0.0186,0.0408,0.000207,0.000943,5.89e-06,0.0174
F,30,30.0,Yfav,-0.42,0.5336,0.101,1021.0,320.0,0.133,0.701,0.0483,0.0591,0.0181,0.0402,0.000156,0.000974,5.94e-06,0.0171
F,30,30.0,Yfav,0.0,0.5552,0.0981,1016.0,308.0,0.133,0.699,0.0484,0.0627,0.0191,0.039,0.000145,0.001,5.85e-06,0.0169
F,30,30.0,Yfav,0.42,0.5468,0.103,1123.0,356.0,0.12,0.699,0.0563,0.0571,0.0215,0.0451,0.000233,0.00119,8.01e-06,0.0206
F,30,30.0,Yfav,0.83,0.5105,0.1144,1264.0,413.0,0.104,0.704,0.066,0.0466,0.0243,0.0539,0.000494,0.0013,1.01e-05,0.0234
F,30,30.0,Yfav,1.25,0.4281,0.134,1422.0,438.0,0.0893,0.714,0.0757,0.0296,0.0238,0.0661,0.000922,0.00119,1.33e-05,0.0236
F,30,30.0,Yfav,1.67,0.325,0.128,1541.0,417.0,0.0834,0.726,0.0802,0.0127,0.0187,0.0765,0.00139,0.000787,1.56e-05,0.0192
F,30,30.0,Yfav,2.08,0.2302,0.1146,1435.0,442.0,0.105,0.737,0.0703,0.00435,0.0101,0.0709,0.00119,0.000387,1.4e-05,0.0113
F,30,30.0,Yfav,2.5,0.1594,0.0903,1231.0,451.0,0.134,0.744,0.0556,0.00126,0.00415,0.0587,0.000767,0.00013,1.05e-05,0.00492
F,30,30.0,Yfav,2.92,0.119,0.0776,1044.0,432.0,0.159,0.748,0.0438,0.000751,0.00224,0.0459,0.000428,6.13e-05,8.08e-06,0.00278
F,30,30.0,Yfav,3.33,0.0808,0.0587,827.0,362.0,0.182,0.752,0.0317,0.000622,0.000951,0.0315,0.000141,3.63e-05,4.94e-06,0.00137
F,30,30.0,Yfav,3.75,0.0539,0.0492,646.0,311.0,0.199,0.755,0.0229,0.000489,0.000574,0.0211,6.17e-05,2.63e-05,2.33e-06,0.000876
F,30,30.0,Yfav,4.17,0.0353,0.0365,527.0,240.0,0.21,0.758,0.0172,0.000261,0.000367,0.0141,1.49e-05,1.93e-05,1.79e-06,0.000587
F,30,30.0,Yfav,5.0,0.0133,0.02,382.0,132.0,0.225,0.76,0.0103,0.00013,4.31e-05,0.0051,8.86e-07,1.37e-05,6.18e-07,0.00026
F,30,30.0,Yfav,5.83,0.0018,0.0072,306.0,48.0,0.232,0.761,0.00676,2.03e-05,0.0,0.000717,0.0,5.56e-06,3.23e-07,3.08e-05
F,45,45.0,Yave,-0.56,0.3884,0.0882,1959.0,197.0,0.0213,0.72,0.114,0.00336,0.0359,0.0999,0.0016,0.00177,3.11e-05,0.038
F,45,45.0,Yave,0.0,0.3905,0.082,1981.0,174.0,0.0196,0.719,0.115,0.00329,0.0367,0.101,0.00167,0.00174,3.37e-05,0.0381
F,45,45.0,Yave,0.56,0.3745,0.0871,1974.0,180.0,0.0227,0.721,0.113,0.00228,0.0324,0.103,0.00178,0.00156,3.12e-05,0.0347
F,45,45.0,Yave,1.11,0.3454,0.0904,1961.0,211.0,0.0305,0.724,0.109,0.00105,0.0259,0.104,0.00178,0.00117,3.36e-05,0.0283
F,45,45.0,Yave,1.67,0.3003,0.0948,1875.0,290.0,0.0481,0.73,0.0998,0.000452,0.0158,0.102,0.00173,0.000673,3.18e-05,0.0181
F,45,45.0,Yave,2.22,0.254,0.0958,1739.0,357.0,0.0704,0.735,0.0882,0.0,0.00977,0.093,0.00144,0.000362,2.93e-05,0.0116
F,45,45.0,Yave,2.78,0.2117,0.0868,1587.0,392.0,0.0938,0.74,0.0764,5.53e-05,0.00425,0.0836,0.00117,0.000133,2.44e-05,0.00514
F,45,45.0,Yave,3.33,0.168,0.0869,1379.0,444.0,0.122,0.744,0.0628,9.97e-06,0.00196,0.0683,0.000729,6.55e-05,1.94e-05,0.00265
F,45,45.0,Yave,4.44,0.1041,0.0668,1021.0,400.0,0.164,0.75,0.0411,0.000101,0.000264,0.0438,0.000201,2.46e-05,1.14e-05,0.000778
F,45,45.0,Yave,5.56,0.0593,0.0441,700.0,284.0,0.193,0.755,0.0256,0.000106,0.000338,0.0253,3.89e-05,1.92e-05,5.2e-06,0.000402
F,45,45.0,Yave,6.67,0.032,0.0315,505.0,208.0,0.212,0.758,0.0163,0.000124,0.000174,0.0136,5.27e-06,1.65e-05,2.25e-06,0.00026
F,45,45.0,Yave,7.78,0.0137,0.0231,388.0,158.0,0.223,0.76,0.0107,0.0,5.29e-05,0.00605,1.82e-06,1.01e-05,9.93e-07,0.000107
F,45,45.0,Yfav,-0.56,0.3852,0.0947,1933.0,218.0,0.0251,0.72,0.112,0.00404,0.0347,0.0983,0.00156,0.00173,3.01e-05,0.0368
F,45,45.0,Yfav,0.0,0.3881,0.0872,1963.0,189.0,0.0223,0.72,0.113,0.00373,0.0359,0.1,0.00164,0.00172,3.3e-05,0.0372
F,45,45.0,Yfav,0.56,0.3704,0.0931,1953.0,199.0,0.026,0.722,0.111,0.00268,0.0313,0.101,0.00174,0.00152,3.04e-05,0.0335
F,45,45.0,Yfav,1.11,0.3357,0.0964,1929.0,237.0,0.0358,0.725,0.106,0.00116,0.0242,0.102,0.00171,0.0011,3.25e-05,0.0265
F,45,45.0,Yfav,1.67,0.2817,0.1004,1810.0,329.0,0.0583,0.732,0.0947,0.000412,0.0136,0.0972,0.00158,0.000577,2.97e-05,0.0156
F,45,45.0,Yfav,2.22,0.23,0.0975,1641.0,385.0,0.0847,0.738,0.081,0.0,0.00772,0.086,0.00121,0.000282,2.61e-05,0.00917
F,45,45.0,Yfav,2.78,0.1864,0.0868,1464.0,413.0,0.11,0.742,0.0683,5.06e-05,0.00313,0.0747,0.00091,9.66e-05,2.09e-05,0.00385
F,45,45.0,Yfav,3.33,0.1372,0.0816,1211.0,440.0,0.142,0.747,0.0525,3.01e-05,0.0012,0.0563,0.000475,4.63e-05,1.49e-05,0.00181
F,45,45.0,Yfav,4.44,0.0791,0.0572,863.0,362.0,0.18,0.753,0.0326,0.00013,3.7e-05,0.0333,0.000101,2.27e-05,7.97e-06,0.00056
F,45,45.0,Yfav,5.56,0.0442,0.0364,600.0,243.0,0.203,0.757,0.0206,0.000106,0.000212,0.0187,1.7e-05,1.81e-05,3.57e-06,0.000332
F,45,45.0,Yfav,6.67,0.0217,0.0257,437.0,172.0,0.219,0.759,0.0131,9.74e-05,0.000108,0.00914,2.57e-06,1.41e-05,1.52e-06,0.000195
F,45,45.0,Yfav,7.78,0.0082,0.0167,350.0,115.0,0.227,0.761,0.00893,0.0,3.61e-05,0.0036,6.93e-07,8.78e-06,6.57e-07,6.91e-05
F,60,60.0,Yave,-0.69,0.2439,0.0679,1707.0,291.0,0.0743,0.735,0.088,0.000477,0.00319,0.0984,0.00119,9.3e-05,3.64e-05,0.00301
F,60,60.0,Yave,0.0,0.2442,0.0671,1701.0,282.0,0.0729,0.735,0.0878,0.000292,0.00295,0.0999,0.00121,8.65e-05,3.52e-05,0.00305
F,60,60.0,Yave,0.69,0.2356,0.0667,1674.0,287.0,0.0789,0.735,0.0853,0.000226,0.00268,0.0965,0.00108,7.62e-05,3.51e-05,0.00281
F,60,60.0,Yave,1.39,0.2214,0.0689,1598.0,315.0,0.0879,0.736,0.0806,0.000222,0.00218,0.0919,0.000978,5.24e-05,3.24e-05,0.00194
F,60,60.0,Yave,2.08,0.2007,0.0662,1505.0,320.0,0.1,0.739,0.0742,0.000162,0.00126,0.0841,0.000747,3.56e-05,2.79e-05,0.00113
F,60,60.0,Yave,2.78,0.1725,0.0682,1376.0,348.0,0.119,0.741,0.0654,0.0,0.000822,0.0735,0.000503,2.53e-05,2.4e-05,0.000968
F,60,60.0,Yave,3.47,0.1542,0.0679,1262.0,360.0,0.132,0.744,0.058,0.000283,0.000782,0.0648,0.000351,2.35e-05,2.06e-05,0.000656
F,60,60.0,Yave,4.17,0.1263,0.0607,1117.0,344.0,0.15,0.746,0.0489,8.91e-05,0.000689,0.054,0.00019,1.6e-05,1.66e-05,0.000314
F,60,60.0,Yave,4.86,0.1071,0.055,1000.0,327.0,0.163,0.748,0.0422,2.03e-05,0.00054,0.0462,0.000116,2e-05,1.32e-05,0.000329
F,60,60.0,Yave,6.25,0.07,0.0476,781.0,305.0,0.187,0.752,0.0299,0.0,3.82e-05,0.0303,3.64e-05,1.73e-05,7.83e-06,0.000202
F,60,60.0,Yave,9.03,0.0225,0.0237,453.0,164.0,0.218,0.759,0.0139,1.21e-05,0.0,0.00946,7.77e-07,1.62e-05,1.7e-06,0.000102
F,60,60.0,Yave,11.81,0.0022,0.0058,311.0,41.0,0.232,0.76,0.00712,2.38e-05,0.0,0.00056,0.0,6.41e-06,3.36e-07,1.11e-05
F,60,60.0,Yfav,-0.69,0.2302,0.0694,1646.0,307.0,0.083,0.736,0.0837,0.000429,0.00272,0.0934,0.00104,7.69e-05,3.37e-05,0.00247
F,60,60.0,Yfav,0.0,0.2313,0.0682,1644.0,296.0,0.0811,0.736,0.0837,0.000252,0.0024,0.0952,0.00106,7.2e-05,3.29e-05,0.00249
F,60,60.0,Yfav,0.69,0.2224,0.0675,1614.0,301.0,0.0873,0.737,0.0812,0.000199,0.00223,0.0916,0.000936,6.16e-05,3.26e-05,0.00228
F,60,60.0,Yfav,1.39,0.2055,0.0699,1522.0,330.0,0.0983,0.738,0.0755,0.000193,0.00184,0.0857,0.000811,4.23e-05,2.94e-05,0.00152
F,60,60.0,Yfav,2.08,0.1845,0.0665,1423.0,332.0,0.111,0.741,0.0688,0.000145,0.00105,0.0775,0.000597,2.92e-05,2.5e-05,0.000893
F,60,60.0,Yfav,2.78,0.1537,0.0659,1276.0,349.0,0.131,0.743,0.0589,0.0,0.000703,0.0657,0.000365,2.17e-05,2.06e-05,0.000729
F,60,60.0,Yfav,3.47,0.1331,0.0654,1145.0,359.0,0.146,0.746,0.0509,0.000237,0.0007,0.056,0.000237,2.14e-05,1.7e-05,0.000524
F,60,60.0,Yfav,4.17,0.1076,0.0559,1007.0,327.0,0.163,0.748,0.0425,8.64e-05,0.000625,0.046,0.000117,1.72e-05,1.33e-05,0.000281
F,60,60.0,Yfav,4.86,0.0886,0.0511,885.0,313.0,0.175,0.75,0.0359,3.5e-05,0.000461,0.0381,6.87e-05,2.17e-05,1.02e-05,0.00029
F,60,60.0,Yfav,6.25,0.0532,0.0409,670.0,270.0,0.198,0.754,0.0242,0.0,0.0,0.023,1.83e-05,1.77e-05,5.47e-06,0.000182
F,60,60.0,Yfav,9.03,0.0162,0.0193,409.0,134.0,0.222,0.759,0.0118,4.83e-06,0.0,0.00668,3.7e-07,1.38e-05,1.18e-06,7.89e-05
F,60,60.0,Yfav,11.81,0.0016,0.0049,308.0,34.0,0.232,0.76,0.00695,2.27e-05,0.0,0.000328,0.0,6.23e-06,3.06e-07,8.08e-06
F,75,75.0,Yave,-1.39,0.1555,0.0461,1272.0,243.0,0.129,0.745,0.0589,0.000117,0.000392,0.0669,0.000162,9.81e-06,2.05e-05,9.61e-05
F,75,75.0,Yave,0.0,0.158,0.0449,1300.0,240.0,0.128,0.744,0.0604,0.0,0.000373,0.068,0.000185,1.16e-05,2.28e-05,5.14e-05
F,75,75.0,Yave,1.39,0.1539,0.046,1273.0,245.0,0.13,0.745,0.0584,6.7e-05,0.000185,0.0664,0.000164,1.59e-05,2.21e-05,5.24e-05
F,75,75.0,Yave,2.78,0.1345,0.0445,1166.0,252.0,0.142,0.747,0.052,0.0,0.000405,0.0589,9.94e-05,9.38e-06,1.87e-05,0.000145
F,75,75.0,Yave,4.17,0.1111,0.0442,1019.0,259.0,0.16,0.748,0.0435,7.25e-05,0.000481,0.0482,4.96e-05,1.8e-05,1.41e-05,0.000105
F,75,75.0,Yave,5.56,0.08,0.0391,840.0,249.0,0.18,0.752,0.0332,0.0,0.000553,0.035,2.1e-05,2.09e-05,9.19e-06,0.000144
F,75,75.0,Yave,6.94,0.0607,0.0352,715.0,232.0,0.193,0.754,0.0267,0.0,0.000166,0.0264,1.03e-05,1.9e-05,6.44e-06,9.33e-05
F,75,75.0,Yave,8.33,0.0415,0.0284,602.0,200.0,0.206,0.756,0.0202,5.71e-06,0.0,0.0178,3.67e-06,1.95e-05,4.2e-06,0.000102
F,75,75.0,Yave,9.72,0.0267,0.0227,493.0,162.0,0.215,0.758,0.0153,0.0,0.0,0.0115,1.68e-06,1.58e-05,2.47e-06,7.39e-05
F,75,75.0,Yave,11.11,0.017,0.0185,424.0,133.0,0.222,0.759,0.0121,0.0,0.0,0.00725,5.82e-07,1.28e-05,1.37e-06,5.95e-05
F,75,75.0,Yfav,-1.39,0.1459,0.0457,1220.0,247.0,0.136,0.746,0.0556,0.00011,0.000434,0.0627,0.000129,1.09e-05,1.87e-05,0.000113
F,75,75.0,Yfav,0.0,0.1491,0.0443,1251.0,242.0,0.134,0.745,0.0572,0.0,0.000383,0.0642,0.00015,1.27e-05,2.1e-05,6.76e-05
F,75,75.0,Yfav,1.39,0.1444,0.0453,1220.0,247.0,0.137,0.746,0.0552,5.59e-05,0.000225,0.0623,0.000131,1.72e-05,2.03e-05,6.35e-05
F,75,75.0,Yfav,2.78,0.124,0.0442,1104.0,256.0,0.15,0.747,0.0484,0.0,0.00044,0.0543,7.56e-05,1.11e-05,1.68e-05,0.00015
F,75,75.0,Yfav,4.17,0.0994,0.0425,949.0,255.0,0.168,0.749,0.0395,6.72e-05,0.000485,0.0431,3.54e-05,1.99e-05,1.21e-05,0.000113
F,75,75.0,Yfav,5.56,0.0684,0.0365,764.0,238.0,0.188,0.753,0.0293,0.0,0.000478,0.0299,1.46e-05,2.19e-05,7.43e-06,0.000143
F,75,75.0,Yfav,6.94,0.0501,0.0317,643.0,213.0,0.2,0.755,0.0231,0.0,6.64e-05,0.0216,7.03e-06,1.93e-05,5.03e-06,9e-05
F,75,75.0,Yfav,8.33,0.0331,0.025,542.0,178.0,0.211,0.757,0.0174,4.7e-06,0.0,0.0141,2.42e-06,1.82e-05,3.17e-06,9.04e-05
F,75,75.0,Yfav,9.72,0.0203,0.0199,447.0,142.0,0.219,0.759,0.0132,0.0,0.0,0.00863,1.03e-06,1.43e-05,1.85e-06,5.9e-05
F,75,75.0,Yfav,11.11,0.0125,0.0156,391.0,112.0,0.225,0.76,0.0107,0.0,0.0,0.00525,3.29e-07,1.11e-05,9.78e-07,4.63e-05
F,CL,,Yave,5.0,1.0008,0.0326,292.0,2.0,0.198,0.646,0.000476,0.156,0.0,0.0,1.78e-08,0.0,1.04e-07,1.27e-05
F,CL,,Yave,10.0,0.988,0.0369,322.0,31.0,0.194,0.648,0.00223,0.153,0.000324,0.00162,4.17e-08,3.58e-05,2.43e-07,0.0005
F,CL,,Yave,15.0,0.8974,0.0854,462.0,110.0,0.182,0.658,0.0117,0.135,0.00321,0.0101,1.99e-06,0.000209,1.2e-06,0.00314
F,CL,,Yave,20.0,0.7643,0.0952,625.0,120.0,0.169,0.674,0.0224,0.109,0.00707,0.0193,7.11e-06,0.000401,2.14e-06,0.00622
F,CL,,Yave,25.0,0.62,0.1044,816.0,230.0,0.154,0.69,0.0352,0.0799,0.0122,0.0294,7.07e-05,0.000627,3.92e-06,0.0107
F,CL,,Yave,30.0,0.5364,0.1042,1053.0,339.0,0.128,0.699,0.0527,0.0575,0.02,0.0429,0.000182,0.00106,7.46e-06,0.0187
F,CL,,Yave,35.0,0.4811,0.0983,1446.0,428.0,0.0789,0.706,0.0817,0.0334,0.0324,0.0666,0.000746,0.00168,1.66e-05,0.0306
F,CL,,Yave,40.0,0.4353,0.0866,1778.0,328.0,0.0366,0.713,0.106,0.0137,0.0405,0.0887,0.00129,0.00204,2.7e-05,0.0393
F,CL,,Yave,45.0,0.3841,0.0792,1961.0,182.0,0.0193,0.72,0.116,0.00246,0.0359,0.104,0.00175,0.00167,3.6e-05,0.0357
F,CL,,Yave,50.0,0.3388,0.0808,1958.0,182.0,0.0293,0.724,0.111,0.000512,0.0231,0.109,0.00187,0.00099,3.95e-05,0.0235
F,CL,,Yave,55.0,0.29,0.0739,1869.0,239.0,0.0477,0.731,0.0998,0.000527,0.01,0.108,0.00173,0.000351,3.84e-05,0.0104
F,CL,,Yave,60.0,0.2478,0.0668,1733.0,276.0,0.07,0.735,0.0883,0.00031,0.00343,0.101,0.00126,0.000113,3.5e-05,0.00352
F,CL,,Yave,65.0,0.2059,0.0621,1562.0,293.0,0.0949,0.74,0.0764,0.0,0.00112,0.0873,0.000697,3.28e-05,2.97e-05,0.0011
F,CL,,Yave,70.0,0.1829,0.0525,1448.0,264.0,0.11,0.742,0.0689,0.0,0.000207,0.078,0.000376,1.37e-05,2.57e-05,0.000359
F,CL,,Yave,75.0,0.1619,0.0461,1333.0,241.0,0.125,0.744,0.0614,7.4e-05,0.000288,0.0694,0.000187,8.51e-06,2.27e-05,0.000155
F,CL,,Yfav,5.0,1.0006,0.0326,292.0,2.0,0.198,0.646,0.000476,0.156,0.0,0.0,1.87e-08,0.0,1.04e-07,1.26e-05
F,CL,,Yfav,10.0,0.9889,0.0366,319.0,29.0,0.194,0.648,0.00208,0.154,0.000302,0.00148,6.12e-08,3.32e-05,2.32e-07,0.000463
F,CL,,Yfav,15.0,0.9117,0.0772,440.0,98.0,0.184,0.657,0.0101,0.138,0.0027,0.00876,1.25e-06,0.000183,1.06e-06,0.00273
