profile,x_over_d,r_over_d,x_m,y_m,temperature,ch4,o2,co2,h2o,co,T_std
radial,0.75,8.950250016318428,0.005400000140070915,0.06444180011749268,291.3047866821289,1.3172421976572157e-11,0.2356517780572176,3.4721528738213675e-05,0.006282751332037151,7.529386834417146e-11,0.8051908397582141
radial,0.75,9.31550334725115,0.005400000140070915,0.06707162410020828,291.31671142578125,1.85326451566148e-12,0.23564830236136913,3.589154924852876e-05,0.006283650989644229,6.940911215831318e-11,0.8359805195202606
radial,0.75,9.722222263614336,0.005400000140070915,0.07000000029802322,291.32959747314453,4.689025279862019e-12,0.2356444988399744,3.715253681633372e-05,0.006284619448706508,5.858557407403784e-11,0.8689917890687079
radial,0.75,10.040145781305101,0.005400000140070915,0.07228904962539673,291.3393669128418,8.609424229410074e-12,0.23564158752560616,3.81072180109452e-05,0.006285352050326765,5.015630917437916e-11,0.8938156189832043
radial,0.75,10.37154139743911,0.005400000140070915,0.07467509806156158,291.34925842285156,1.4306041429281663e-11,0.23563863709568977,3.907241187813752e-05,0.006286092568188906,4.392542076049101e-11,0.9187104110395116
radial,0.75,10.716979288392597,0.005400000140070915,0.0771622508764267,291.3592834472656,2.2538756244696814e-11,0.23563567735254765,4.0048201873658625e-05,0.006286841293331236,3.951809732125907e-11,0.9436954527526829
radial,0.75,11.07705550061332,0.005400000140070915,0.0797547996044159,291.3694190979004,3.310172543162461e-11,0.23563269712030888,4.10317623413444e-05,0.0062875961302779615,3.618220891140675e-11,0.9687110215560172
radial,0.75,11.452388846211964,0.005400000140070915,0.08245719969272614,291.37964248657227,4.6120870485515705e-11,0.2356297206133604,4.202014759271295e-05,0.0062883542268536985,3.3270116831752725e-11,0.993720166710243
radial,0.75,11.84362918138504,0.005400000140070915,0.08527413010597229,291.3899230957031,5.834860651128444e-11,0.2356267161667347,4.300983672162235e-05,0.006289112381637096,2.917282553083784e-11,1.0186084903860528
radial,0.75,12.251447058386272,0.005400000140070915,0.08821041882038116,291.4002227783203,6.436222025474171e-11,0.23562355898320675,4.3996952776120536e-05,0.0062898637261241674,2.0708682343426327e-11,1.0433331447481518
radial,0.75,12.676545108358066,0.005400000140070915,0.09127112478017807,291.41050720214844,3.76896406165198e-11,0.2356194704771042,4.497764913880873e-05,0.006290582998190075,1.0657739607004439e-11,1.0677810898323974
radial,0.75,13.119658041331503,0.005400000140070915,0.09446153789758682,291.4208183288574,4.564133498932432e-12,0.23560810461640358,4.5949916120880156e-05,0.00629108544671908,5.8050256970445724e-12,1.0918095386144224
radial,0.75,13.58154643740919,0.005400000140070915,0.09778713434934616,291.4324417114258,2.895911184885358e-13,0.23550965450704098,4.6939218662837246e-05,0.006289098702836782,4.756627941490056e-12,1.1147812250826066
radial,0.75,14.06300812959671,0.005400000140070915,0.10125365853309631,291.4634246826172,2.6792121450146464e-13,0.23427714593708515,4.833378452566458e-05,0.006254886917304248,3.718817846273069e-12,1.1311224432155544
radial,0.75,14.564869925379753,0.005400000140070915,0.10486706346273422,291.51616287231445,2.3179324840428315e-13,0.23197822086513042,5.004438180282588e-05,0.006190828105900437,2.8361771715775177e-12,1.148035505583587
radial,0.75,15.088001059161293,0.005400000140070915,0.1086336076259613,291.5582695007324,1.9905267067088067e-13,0.2304245438426733,5.135696869655976e-05,0.0061485712067224085,2.3382984164777e-12,1.1722750156808746
radial,0.75,15.63329767021868,0.005400000140070915,0.1125597432255745,291.58031463623047,1.5282090563900594e-13,0.22986852377653122,5.2272730939879536e-05,0.00613451685057953,2.0787392933904526e-12,1.1948860712053955
radial,0.75,16.201702463958,0.005400000140070915,0.11665225774049759,291.59514236450195,1.1375476018269604e-13,0.22962719574570656,5.308099114702216e-05,0.006128987297415733,1.8182724122876931e-12,1.2150576723530253
